PaymentSchedKey,SaleKey,DueDate,AmountDueAED,AmountPaidAED,PaidDate,PaymentStatus
2722,533,2022-10-30T00:00:00,36187,36187,2022-10-30,Paid
2723,486,2022-10-23T00:00:00,83004,83004,2022-10-23,Paid
2724,1243,2022-10-01T00:00:00,67837,67837,2022-10-01,Paid
2725,107,2022-10-29T00:00:00,65338,65338,2022-10-29,Paid
2726,746,2022-10-18T00:00:00,24641,0,,Due
2727,1229,2022-10-01T00:00:00,1174533,1174533,2022-10-01,Paid
2728,1484,2022-10-07T00:00:00,34412,34412,2022-10-07,Paid
2729,785,2022-10-16T00:00:00,70033,70033,2022-10-16,Paid
2730,1162,2022-10-31T00:00:00,27324,0,,Due
2731,89,2022-10-10T00:00:00,47734,0,,Due
2732,21,2022-10-03T00:00:00,184869,184869,2022-10-03,Paid
2733,1793,2022-10-27T00:00:00,541720,541720,2022-10-27,Paid
2734,187,2022-10-30T00:00:00,71113,71113,2022-10-30,Paid
2735,1289,2022-10-01T00:00:00,157104,157104,2022-10-01,Paid
2736,661,2022-10-31T00:00:00,27212,27212,2022-10-31,Paid
2737,1051,2022-10-27T00:00:00,25998,25998,2022-10-27,Paid
2738,1020,2022-10-21T00:00:00,40524,40524,2022-10-21,Paid
2739,272,2022-10-07T00:00:00,119478,119478,2022-10-07,Paid
2740,1204,2022-10-01T00:00:00,143628,143628,2022-10-01,Paid
2741,1586,2022-10-01T00:00:00,30238,30238,2022-10-01,Paid
2742,1597,2022-10-01T00:00:00,530812,530812,2022-10-01,Paid
2743,1677,2022-10-01T00:00:00,134157,134157,2022-10-01,Paid
2744,518,2022-10-10T00:00:00,55763,55763,2022-10-10,Paid
2745,363,2022-10-24T00:00:00,55788,55788,2022-10-24,Paid
2746,1267,2022-10-01T00:00:00,56197,56197,2022-10-01,Paid
2747,889,2022-10-17T00:00:00,112278,112278,2022-10-17,Paid
2748,384,2022-10-18T00:00:00,55906,55906,2022-10-18,Paid
2749,271,2022-10-15T00:00:00,78864,78864,2022-10-15,Paid
2750,1449,2022-10-30T00:00:00,36706,36706,2022-10-30,Paid
2751,1638,2022-10-01T00:00:00,49197,49197,2022-10-01,Paid
2752,2,2022-10-02T00:00:00,37276,37276,2022-10-02,Paid
2753,781,2022-10-27T00:00:00,300555,300555,2022-10-27,Paid
2754,484,2022-10-19T00:00:00,68733,0,,Due
2755,1765,2022-10-23T00:00:00,473062,473062,2022-10-23,Paid
2756,1591,2022-10-01T00:00:00,74047,74047,2022-10-01,Paid
2757,39,2022-10-25T00:00:00,587984,587984,2022-10-25,Paid
2758,747,2022-10-10T00:00:00,54809,54809,2022-10-10,Paid
2759,741,2022-10-04T00:00:00,348830,348830,2022-10-04,Paid
2760,1505,2022-10-26T00:00:00,96919,96919,2022-10-26,Paid
2761,25,2022-10-20T00:00:00,95888,95888,2022-10-20,Paid
2762,705,2022-10-28T00:00:00,234670,234670,2022-10-28,Paid
2763,600,2022-10-27T00:00:00,34973,34973,2022-10-27,Paid
2764,249,2022-10-05T00:00:00,45323,0,,Due
2765,1170,2022-10-13T00:00:00,29424,29424,2022-10-13,Paid
2766,577,2022-10-23T00:00:00,61553,61553,2022-10-23,Paid
2767,447,2022-10-03T00:00:00,220534,220534,2022-10-03,Paid
2768,550,2022-10-06T00:00:00,134611,134611,2022-10-06,Paid
2769,918,2022-10-23T00:00:00,82602,82602,2022-10-23,Paid
2770,701,2022-10-12T00:00:00,45840,45840,2022-10-12,Paid
2771,525,2022-10-07T00:00:00,77356,77356,2022-10-07,Paid
2772,706,2022-10-16T00:00:00,20016,20016,2022-10-16,Paid
2773,729,2022-10-01T00:00:00,77264,77264,2022-10-01,Paid
2774,1470,2022-10-01T00:00:00,50378,50378,2022-10-01,Paid
2775,1275,2022-10-01T00:00:00,139275,139275,2022-10-01,Paid
2776,16,2022-10-24T00:00:00,31287,31287,2022-10-24,Paid
2777,1616,2022-10-14T00:00:00,47288,47288,2022-10-14,Paid
2778,1301,2022-10-01T00:00:00,143956,143956,2022-10-01,Paid
2779,412,2022-10-19T00:00:00,31895,31895,2022-10-19,Paid
2780,1550,2022-10-01T00:00:00,94656,94656,2022-10-01,Paid
2781,1533,2022-10-01T00:00:00,218631,0,,Due
2782,1429,2022-10-01T00:00:00,265066,265066,2022-10-01,Paid
2783,686,2022-10-17T00:00:00,43982,43982,2022-10-17,Paid
2784,1660,2022-10-01T00:00:00,57005,57005,2022-10-01,Paid
2785,1334,2022-10-01T00:00:00,746050,0,,Due
2786,437,2022-10-20T00:00:00,29640,29640,2022-10-20,Paid
2787,288,2022-11-22T00:00:00,675630,675630,2022-11-22,Paid
2788,198,2022-11-26T00:00:00,90504,90504,2022-11-26,Paid
2789,1544,2022-11-01T00:00:00,106572,106572,2022-11-01,Paid
2790,1677,2022-11-01T00:00:00,134157,0,,Due
2791,442,2022-11-03T00:00:00,39071,39071,2022-11-03,Paid
2792,627,2022-11-12T00:00:00,44497,44497,2022-11-12,Paid
2793,1400,2022-11-01T00:00:00,182200,182200,2022-11-01,Paid
2794,1678,2022-11-09T00:00:00,41074,41074,2022-11-09,Paid
2795,784,2022-11-24T00:00:00,37748,37748,2022-11-24,Paid
2796,1733,2022-11-11T00:00:00,76148,0,,Due
2797,1375,2022-11-01T00:00:00,101026,101026,2022-11-01,Paid
2798,1540,2022-11-01T00:00:00,420922,420922,2022-11-01,Paid
2799,646,2022-11-04T00:00:00,47900,47900,2022-11-04,Paid
2800,182,2022-11-15T00:00:00,59538,59538,2022-11-15,Paid
2801,250,2022-11-18T00:00:00,33114,33114,2022-11-18,Paid
2802,1195,2022-11-27T00:00:00,17848,0,,Due
2803,816,2022-11-26T00:00:00,12298,12298,2022-11-26,Paid
2804,1447,2022-11-17T00:00:00,69720,69720,2022-11-17,Paid
2805,1162,2022-11-30T00:00:00,27324,27324,2022-11-30,Paid
2806,390,2022-11-25T00:00:00,15671,0,,Due
2807,187,2022-11-30T00:00:00,71113,71113,2022-11-30,Paid
2808,422,2022-11-03T00:00:00,38226,38226,2022-11-03,Paid
2809,531,2022-11-09T00:00:00,74540,0,,Due
2810,1018,2022-11-14T00:00:00,24562,0,,Due
2811,980,2022-11-06T00:00:00,17544,17544,2022-11-06,Paid
2812,489,2022-11-22T00:00:00,134356,134356,2022-11-22,Paid
2813,822,2022-11-30T00:00:00,40482,40482,2022-11-30,Paid
2814,1381,2022-11-01T00:00:00,226364,226364,2022-11-01,Paid
2815,1505,2022-11-26T00:00:00,96919,96919,2022-11-26,Paid
2816,1325,2022-11-01T00:00:00,340268,340268,2022-11-01,Paid
2817,1546,2022-11-01T00:00:00,125069,125069,2022-11-01,Paid
2818,866,2022-11-14T00:00:00,31967,31967,2022-11-14,Paid
2819,468,2022-11-23T00:00:00,313343,313343,2022-11-23,Paid
2820,821,2022-11-30T00:00:00,32981,32981,2022-11-30,Paid
2821,410,2022-11-04T00:00:00,59871,59871,2022-11-04,Paid
2822,1705,2022-11-01T00:00:00,434787,0,,Due
2823,1358,2022-11-08T00:00:00,235261,235261,2022-11-08,Paid
2824,533,2022-11-30T00:00:00,36187,36187,2022-11-30,Paid
2825,1449,2022-11-30T00:00:00,36706,36706,2022-11-30,Paid
2826,39,2022-11-25T00:00:00,587984,587984,2022-11-25,Paid
2827,1431,2022-11-03T00:00:00,48137,48137,2022-11-03,Paid
2828,194,2022-11-23T00:00:00,63246,63246,2022-11-23,Paid
2829,1116,2022-11-14T00:00:00,14913,14913,2022-11-14,Paid
2830,1227,2022-11-01T00:00:00,176839,176839,2022-11-01,Paid
2831,478,2022-11-19T00:00:00,272893,272893,2022-11-19,Paid
2832,986,2022-11-30T00:00:00,12361,12361,2022-11-30,Paid
2833,1693,2022-11-01T00:00:00,47750,47750,2022-11-01,Paid
2834,1512,2022-11-01T00:00:00,207706,207706,2022-11-01,Paid
2835,576,2022-11-25T00:00:00,119232,119232,2022-11-25,Paid
2836,1020,2022-11-21T00:00:00,40524,40524,2022-11-21,Paid
2837,1234,2022-11-01T00:00:00,128407,128407,2022-11-01,Paid
2838,454,2022-11-09T00:00:00,113886,113886,2022-11-09,Paid
2839,67,2022-11-22T00:00:00,16247,16247,2022-11-22,Paid
2840,1208,2022-11-01T00:00:00,144786,144786,2022-11-01,Paid
2841,1313,2022-11-21T00:00:00,155426,155426,2022-11-21,Paid
2842,1617,2022-11-01T00:00:00,91850,91850,2022-11-01,Paid
2843,1457,2022-11-01T00:00:00,122943,122943,2022-11-01,Paid
2844,1557,2022-11-01T00:00:00,456568,456568,2022-11-01,Paid
2845,193,2022-11-13T00:00:00,61443,61443,2022-11-13,Paid
2846,1201,2022-11-04T00:00:00,255982,0,,Due
2847,469,2022-11-11T00:00:00,28739,28739,2022-11-11,Paid
2848,796,2022-11-23T00:00:00,38310,38310,2022-11-23,Paid
2849,170,2022-11-30T00:00:00,94196,94196,2022-11-30,Paid
2850,1793,2022-11-27T00:00:00,541720,541720,2022-11-27,Paid
2851,438,2022-11-05T00:00:00,45039,45039,2022-11-05,Paid
2852,1328,2022-11-27T00:00:00,180717,180717,2022-11-27,Paid
2853,154,2022-11-05T00:00:00,25976,0,,Due
2854,89,2022-11-10T00:00:00,47734,47734,2022-11-10,Paid
2855,1252,2022-11-11T00:00:00,450449,450449,2022-11-11,Paid
2856,811,2022-11-16T00:00:00,27301,27301,2022-11-16,Paid
2857,804,2022-11-28T00:00:00,210853,210853,2022-11-28,Paid
2858,1214,2022-11-15T00:00:00,266905,266905,2022-11-15,Paid
2859,969,2022-11-03T00:00:00,56965,56965,2022-11-03,Paid
2860,1078,2022-11-05T00:00:00,52887,52887,2022-11-05,Paid
2861,114,2022-11-26T00:00:00,82602,82602,2022-11-26,Paid
2862,1361,2022-11-20T00:00:00,135746,0,,Due
2863,610,2022-11-18T00:00:00,22909,22909,2022-11-18,Paid
2864,591,2022-11-18T00:00:00,28395,28395,2022-11-18,Paid
2865,1653,2022-11-01T00:00:00,860061,860061,2022-11-01,Paid
2866,21,2022-11-03T00:00:00,184869,184869,2022-11-03,Paid
2867,730,2022-11-25T00:00:00,33923,33923,2022-11-25,Paid
2868,58,2022-11-15T00:00:00,42362,42362,2022-11-15,Paid
2869,374,2022-11-08T00:00:00,64723,64723,2022-11-08,Paid
2870,426,2022-11-29T00:00:00,28561,28561,2022-11-29,Paid
2871,1219,2022-11-15T00:00:00,197207,197207,2022-11-15,Paid
2872,68,2022-11-27T00:00:00,43375,43375,2022-11-27,Paid
2873,559,2022-11-24T00:00:00,32980,32980,2022-11-24,Paid
2874,1342,2022-11-01T00:00:00,125887,125887,2022-11-01,Paid
2875,1260,2022-11-26T00:00:00,123642,123642,2022-11-26,Paid
2876,40,2022-11-19T00:00:00,78311,78311,2022-11-19,Paid
2877,506,2022-11-28T00:00:00,107564,107564,2022-11-28,Paid
2878,1221,2022-11-01T00:00:00,83398,83398,2022-11-01,Paid
2879,1688,2022-11-01T00:00:00,620573,620573,2022-11-01,Paid
2880,1480,2022-11-01T00:00:00,70392,70392,2022-11-01,Paid
2881,1596,2022-11-01T00:00:00,80558,80558,2022-11-01,Paid
2882,1642,2022-11-01T00:00:00,29696,29696,2022-11-01,Paid
2883,936,2022-11-30T00:00:00,29979,29979,2022-11-30,Paid
2884,1428,2022-11-01T00:00:00,241842,241842,2022-11-01,Paid
2885,520,2022-11-19T00:00:00,42198,42198,2022-11-19,Paid
2886,486,2022-11-23T00:00:00,83004,83004,2022-11-23,Paid
2887,331,2022-11-09T00:00:00,90943,0,,Due
2888,251,2022-11-27T00:00:00,31321,31321,2022-11-27,Paid
2889,1425,2022-11-01T00:00:00,98787,0,,Due
2890,1217,2022-11-01T00:00:00,316040,316040,2022-11-01,Paid
2891,197,2022-11-12T00:00:00,37447,37447,2022-11-12,Paid
2892,447,2022-11-03T00:00:00,220534,0,,Due
2893,722,2022-11-08T00:00:00,30811,30811,2022-11-08,Paid
2894,687,2022-11-07T00:00:00,36724,0,,Due
2895,681,2022-11-21T00:00:00,39135,39135,2022-11-21,Paid
2896,1581,2022-11-01T00:00:00,70601,70601,2022-11-01,Paid
2897,1694,2022-11-01T00:00:00,82868,82868,2022-11-01,Paid
2898,1171,2022-11-10T00:00:00,72520,72520,2022-11-10,Paid
2899,1377,2022-11-01T00:00:00,607795,607795,2022-11-01,Paid
2900,1665,2022-11-01T00:00:00,62838,62838,2022-11-01,Paid
2901,363,2022-11-24T00:00:00,55788,55788,2022-11-24,Paid
2902,64,2022-11-18T00:00:00,39562,39562,2022-11-18,Paid
2903,1685,2022-11-01T00:00:00,146510,146510,2022-11-01,Paid
2904,150,2022-11-15T00:00:00,113198,113198,2022-11-15,Paid
2905,60,2022-11-05T00:00:00,54606,54606,2022-11-05,Paid
2906,1005,2022-11-07T00:00:00,62011,62011,2022-11-07,Paid
2907,105,2022-11-14T00:00:00,143275,143275,2022-11-14,Paid
2908,271,2022-11-15T00:00:00,78864,78864,2022-11-15,Paid
2909,35,2022-11-25T00:00:00,52664,52664,2022-11-25,Paid
2910,412,2022-11-19T00:00:00,31895,31895,2022-11-19,Paid
2911,836,2022-11-21T00:00:00,264200,264200,2022-11-21,Paid
2912,880,2022-11-03T00:00:00,40291,40291,2022-11-03,Paid
2913,884,2022-11-04T00:00:00,32001,32001,2022-11-04,Paid
2914,352,2022-11-04T00:00:00,40703,40703,2022-11-04,Paid
2915,706,2022-11-16T00:00:00,20016,20016,2022-11-16,Paid
2916,1456,2022-11-01T00:00:00,25874,25874,2022-11-01,Paid
2917,1025,2022-11-03T00:00:00,26251,26251,2022-11-03,Paid
2918,1504,2022-11-01T00:00:00,131140,0,,Due
2919,120,2022-11-18T00:00:00,65896,65896,2022-11-18,Paid
2920,139,2022-11-24T00:00:00,36972,36972,2022-11-24,Paid
2921,1272,2022-11-01T00:00:00,1056829,1056829,2022-11-01,Paid
2922,653,2022-11-30T00:00:00,62678,62678,2022-11-30,Paid
2923,579,2022-11-15T00:00:00,44167,44167,2022-11-15,Paid
2924,1367,2022-11-01T00:00:00,1850902,1850902,2022-11-01,Paid
2925,1402,2022-11-01T00:00:00,245278,245278,2022-11-01,Paid
2926,1590,2022-11-01T00:00:00,122067,122067,2022-11-01,Paid
2927,1650,2022-11-05T00:00:00,180425,180425,2022-11-05,Paid
2928,707,2022-11-01T00:00:00,69999,69999,2022-11-01,Paid
2929,508,2022-11-29T00:00:00,55298,55298,2022-11-29,Paid
2930,856,2022-11-17T00:00:00,292315,292315,2022-11-17,Paid
2931,464,2022-11-07T00:00:00,31925,31925,2022-11-07,Paid
2932,1484,2022-11-07T00:00:00,34412,0,,Due
2933,1461,2022-11-01T00:00:00,860962,860962,2022-11-01,Paid
2934,895,2022-11-11T00:00:00,63821,0,,Due
2935,1379,2022-11-01T00:00:00,261609,261609,2022-11-01,Paid
2936,518,2022-11-10T00:00:00,55763,55763,2022-11-10,Paid
2937,516,2022-11-24T00:00:00,67050,67050,2022-11-24,Paid
2938,1089,2022-11-12T00:00:00,39162,39162,2022-11-12,Paid
2939,1112,2022-11-24T00:00:00,31511,31511,2022-11-24,Paid
2940,634,2022-11-28T00:00:00,53592,53592,2022-11-28,Paid
2941,189,2022-11-14T00:00:00,411855,411855,2022-11-14,Paid
2942,942,2022-11-20T00:00:00,26536,26536,2022-11-20,Paid
2943,754,2022-11-19T00:00:00,59260,59260,2022-11-19,Paid
2944,354,2022-11-06T00:00:00,176362,176362,2022-11-06,Paid
2945,1302,2022-11-16T00:00:00,308523,308523,2022-11-16,Paid
2946,85,2022-11-15T00:00:00,55908,55908,2022-11-15,Paid
2947,1051,2022-11-27T00:00:00,25998,25998,2022-11-27,Paid
2948,1026,2022-11-25T00:00:00,12599,12599,2022-11-25,Paid
2949,1687,2022-11-12T00:00:00,319378,319378,2022-11-12,Paid
2950,525,2022-11-07T00:00:00,77356,77356,2022-11-07,Paid
2951,490,2022-11-25T00:00:00,25218,25218,2022-11-25,Paid
2952,628,2022-11-01T00:00:00,18375,18375,2022-11-01,Paid
2953,651,2022-11-07T00:00:00,109854,0,,Due
2954,1139,2022-11-26T00:00:00,73112,73112,2022-11-26,Paid
2955,1334,2022-11-01T00:00:00,746050,746050,2022-11-01,Paid
2956,100,2022-11-20T00:00:00,29028,29028,2022-11-20,Paid
2957,690,2022-11-12T00:00:00,37497,37497,2022-11-12,Paid
2958,268,2022-11-21T00:00:00,40880,40880,2022-11-21,Paid
2959,581,2022-11-13T00:00:00,134608,134608,2022-11-13,Paid
2960,1492,2022-11-01T00:00:00,165188,165188,2022-11-01,Paid
2961,527,2022-11-26T00:00:00,15244,15244,2022-11-26,Paid
2962,685,2022-11-22T00:00:00,25290,25290,2022-11-22,Paid
2963,83,2022-11-16T00:00:00,43703,43703,2022-11-16,Paid
2964,18,2022-11-20T00:00:00,42591,42591,2022-11-20,Paid
2965,594,2022-11-07T00:00:00,19331,19331,2022-11-07,Paid
2966,1335,2022-11-01T00:00:00,239814,239814,2022-11-01,Paid
2967,404,2022-11-03T00:00:00,22255,22255,2022-11-03,Paid
2968,175,2022-11-07T00:00:00,36720,36720,2022-11-07,Paid
2969,1187,2022-11-02T00:00:00,73299,0,,Due
2970,1277,2022-11-01T00:00:00,177039,177039,2022-11-01,Paid
2971,553,2022-11-14T00:00:00,139306,139306,2022-11-14,Paid
2972,614,2022-11-17T00:00:00,52986,52986,2022-11-17,Paid
2973,1582,2022-11-10T00:00:00,182232,182232,2022-11-10,Paid
2974,1301,2022-11-01T00:00:00,143956,0,,Due
2975,245,2022-11-17T00:00:00,200587,0,,Due
2976,1592,2022-11-01T00:00:00,114843,114843,2022-11-01,Paid
2977,1333,2022-11-01T00:00:00,256170,256170,2022-11-01,Paid
2978,560,2022-11-01T00:00:00,56393,56393,2022-11-01,Paid
2979,960,2022-11-21T00:00:00,38554,38554,2022-11-21,Paid
2980,1525,2022-11-01T00:00:00,50665,50665,2022-11-01,Paid
2981,317,2022-11-03T00:00:00,39331,39331,2022-11-03,Paid
2982,423,2022-11-05T00:00:00,30774,30774,2022-11-05,Paid
2983,1215,2022-11-01T00:00:00,143944,143944,2022-11-01,Paid
2984,783,2022-11-06T00:00:00,37701,37701,2022-11-06,Paid
2985,242,2022-11-03T00:00:00,127195,127195,2022-11-03,Paid
2986,770,2022-11-04T00:00:00,30410,30410,2022-11-04,Paid
2987,1637,2022-11-07T00:00:00,37161,37161,2022-11-07,Paid
2988,2,2022-11-02T00:00:00,37276,37276,2022-11-02,Paid
2989,775,2022-11-25T00:00:00,30294,30294,2022-11-25,Paid
2990,495,2022-11-02T00:00:00,92729,92729,2022-11-02,Paid
2991,1744,2022-11-05T00:00:00,117343,117343,2022-11-05,Paid
2992,764,2022-11-17T00:00:00,99462,99462,2022-11-17,Paid
2993,37,2022-11-28T00:00:00,18919,18919,2022-11-28,Paid
2994,384,2022-11-18T00:00:00,55906,55906,2022-11-18,Paid
2995,1697,2022-11-01T00:00:00,54943,54943,2022-11-01,Paid
2996,889,2022-11-17T00:00:00,112278,112278,2022-11-17,Paid
2997,498,2022-11-21T00:00:00,129682,129682,2022-11-21,Paid
2998,1248,2022-11-01T00:00:00,2206223,0,,Due
2999,22,2022-11-09T00:00:00,121464,121464,2022-11-09,Paid
3000,1023,2022-11-11T00:00:00,21071,21071,2022-11-11,Paid
3001,593,2022-11-22T00:00:00,72699,72699,2022-11-22,Paid
3002,577,2022-11-23T00:00:00,61553,61553,2022-11-23,Paid
3003,207,2022-11-05T00:00:00,79736,79736,2022-11-05,Paid
3004,445,2022-11-25T00:00:00,73309,73309,2022-11-25,Paid
3005,901,2022-11-24T00:00:00,40855,40855,2022-11-24,Paid
3006,514,2022-11-28T00:00:00,667001,667001,2022-11-28,Paid
3007,1467,2022-11-01T00:00:00,74589,0,,Due
3008,951,2022-11-29T00:00:00,23107,23107,2022-11-29,Paid
3009,724,2022-11-30T00:00:00,42064,42064,2022-11-30,Paid
3010,1305,2022-11-01T00:00:00,297785,297785,2022-11-01,Paid
3011,811,2022-12-16T00:00:00,27301,27301,2022-12-16,Paid
3012,686,2022-12-17T00:00:00,43982,0,,Due
3013,1364,2022-12-01T00:00:00,142051,0,,Due
3014,509,2022-12-20T00:00:00,26089,26089,2022-12-20,Paid
3015,190,2022-12-09T00:00:00,34897,34897,2022-12-09,Paid
3016,716,2022-12-10T00:00:00,18099,18099,2022-12-10,Paid
3017,284,2022-12-04T00:00:00,80921,0,,Due
3018,194,2022-12-23T00:00:00,63246,63246,2022-12-23,Paid
3019,34,2022-12-16T00:00:00,326796,326796,2022-12-16,Paid
3020,595,2022-12-24T00:00:00,26920,26920,2022-12-24,Paid
3021,502,2022-12-17T00:00:00,23325,23325,2022-12-17,Paid
3022,66,2022-12-04T00:00:00,14032,14032,2022-12-04,Paid
3023,191,2022-12-21T00:00:00,88472,88472,2022-12-21,Paid
3024,445,2022-12-25T00:00:00,73309,73309,2022-12-25,Paid
3025,112,2022-12-21T00:00:00,158973,158973,2022-12-21,Paid
3026,1698,2022-12-01T00:00:00,59435,59435,2022-12-01,Paid
3027,1171,2022-12-10T00:00:00,72520,72520,2022-12-10,Paid
3028,1525,2022-12-01T00:00:00,50665,50665,2022-12-01,Paid
3029,449,2022-12-25T00:00:00,90870,90870,2022-12-25,Paid
3030,1582,2022-12-10T00:00:00,182232,182232,2022-12-10,Paid
3031,890,2022-12-01T00:00:00,25554,25554,2022-12-01,Paid
3032,578,2022-12-22T00:00:00,126254,126254,2022-12-22,Paid
3033,1658,2022-12-01T00:00:00,94730,94730,2022-12-01,Paid
3034,554,2022-12-23T00:00:00,54379,54379,2022-12-23,Paid
3035,1401,2022-12-01T00:00:00,235942,235942,2022-12-01,Paid
3036,863,2022-12-30T00:00:00,96546,96546,2022-12-30,Paid
3037,1357,2022-12-01T00:00:00,296183,296183,2022-12-01,Paid
3038,525,2022-12-07T00:00:00,77356,77356,2022-12-07,Paid
3039,406,2022-12-19T00:00:00,110386,110386,2022-12-19,Paid
3040,1608,2022-12-01T00:00:00,40896,40896,2022-12-01,Paid
3041,290,2022-12-28T00:00:00,19023,19023,2022-12-28,Paid
3042,796,2022-12-23T00:00:00,38310,38310,2022-12-23,Paid
3043,1528,2022-12-01T00:00:00,286540,286540,2022-12-01,Paid
3044,357,2022-12-26T00:00:00,29177,29177,2022-12-26,Paid
3045,938,2022-12-19T00:00:00,316863,316863,2022-12-19,Paid
3046,668,2022-12-07T00:00:00,100591,0,,Due
3047,1333,2022-12-01T00:00:00,256170,256170,2022-12-01,Paid
3048,1399,2022-12-01T00:00:00,308650,308650,2022-12-01,Paid
3049,1470,2022-12-01T00:00:00,50378,50378,2022-12-01,Paid
3050,1263,2022-12-01T00:00:00,264583,264583,2022-12-01,Paid
3051,873,2022-12-22T00:00:00,26747,26747,2022-12-22,Paid
3052,454,2022-12-09T00:00:00,113886,113886,2022-12-09,Paid
3053,1188,2022-12-28T00:00:00,35860,35860,2022-12-28,Paid
3054,1488,2022-12-01T00:00:00,214754,214754,2022-12-01,Paid
3055,1744,2022-12-05T00:00:00,117343,0,,Due
3056,1547,2022-12-11T00:00:00,60491,60491,2022-12-11,Paid
3057,1302,2022-12-16T00:00:00,308523,308523,2022-12-16,Paid
3058,100,2022-12-20T00:00:00,29028,29028,2022-12-20,Paid
3059,1400,2022-12-01T00:00:00,182200,182200,2022-12-01,Paid
3060,407,2022-12-09T00:00:00,116268,116268,2022-12-09,Paid
3061,1094,2022-12-03T00:00:00,72008,72008,2022-12-03,Paid
3062,1396,2022-12-19T00:00:00,180163,180163,2022-12-19,Paid
3063,242,2022-12-03T00:00:00,127195,127195,2022-12-03,Paid
3064,1204,2022-12-01T00:00:00,143628,143628,2022-12-01,Paid
3065,1216,2022-12-01T00:00:00,69713,69713,2022-12-01,Paid
3066,1379,2022-12-01T00:00:00,261609,261609,2022-12-01,Paid
3067,504,2022-12-22T00:00:00,95347,95347,2022-12-22,Paid
3068,1225,2022-12-01T00:00:00,129342,129342,2022-12-01,Paid
3069,1215,2022-12-01T00:00:00,143944,143944,2022-12-01,Paid
3070,940,2022-12-23T00:00:00,71151,71151,2022-12-23,Paid
3071,1445,2022-12-01T00:00:00,67047,67047,2022-12-01,Paid
3072,428,2022-12-18T00:00:00,210696,210696,2022-12-18,Paid
3073,1270,2022-12-12T00:00:00,142074,142074,2022-12-12,Paid
3074,524,2022-12-20T00:00:00,13324,13324,2022-12-20,Paid
3075,1116,2022-12-14T00:00:00,14913,14913,2022-12-14,Paid
3076,1138,2022-12-20T00:00:00,24288,0,,Due
3077,1476,2022-12-01T00:00:00,117564,0,,Due
3078,254,2022-12-29T00:00:00,39608,39608,2022-12-29,Paid
3079,64,2022-12-18T00:00:00,39562,39562,2022-12-18,Paid
3080,999,2022-12-18T00:00:00,18645,0,,Due
3081,1433,2022-12-01T00:00:00,64232,64232,2022-12-01,Paid
3082,1677,2022-12-01T00:00:00,134157,0,,Due
3083,184,2022-12-30T00:00:00,61863,61863,2022-12-30,Paid
3084,707,2022-12-01T00:00:00,69999,69999,2022-12-01,Paid
3085,1197,2022-12-26T00:00:00,41495,41495,2022-12-26,Paid
3086,719,2022-12-28T00:00:00,52335,0,,Due
3087,1288,2022-12-01T00:00:00,72292,72292,2022-12-01,Paid
3088,38,2022-12-28T00:00:00,121031,121031,2022-12-28,Paid
3089,739,2022-12-15T00:00:00,599804,599804,2022-12-15,Paid
3090,1637,2022-12-07T00:00:00,37161,37161,2022-12-07,Paid
3091,1326,2022-12-01T00:00:00,85123,85123,2022-12-01,Paid
3092,1595,2022-12-25T00:00:00,92439,92439,2022-12-25,Paid
3093,788,2022-12-24T00:00:00,44708,0,,Due
3094,976,2022-12-17T00:00:00,42734,42734,2022-12-17,Paid
3095,1490,2022-12-01T00:00:00,161127,161127,2022-12-01,Paid
3096,565,2022-12-04T00:00:00,67389,67389,2022-12-04,Paid
3097,478,2022-12-19T00:00:00,272893,272893,2022-12-19,Paid
3098,493,2022-12-02T00:00:00,19138,19138,2022-12-02,Paid
3099,57,2022-12-04T00:00:00,23742,23742,2022-12-04,Paid
3100,1044,2022-12-22T00:00:00,11114,11114,2022-12-22,Paid
3101,1209,2022-12-01T00:00:00,241634,241634,2022-12-01,Paid
3102,464,2022-12-07T00:00:00,31925,31925,2022-12-07,Paid
3103,858,2022-12-07T00:00:00,136094,136094,2022-12-07,Paid
3104,239,2022-12-10T00:00:00,42276,42276,2022-12-10,Paid
3105,167,2022-12-17T00:00:00,93493,93493,2022-12-17,Paid
3106,195,2022-12-06T00:00:00,57499,57499,2022-12-06,Paid
3107,563,2022-12-14T00:00:00,61647,61647,2022-12-14,Paid
3108,1381,2022-12-01T00:00:00,226364,226364,2022-12-01,Paid
3109,519,2022-12-27T00:00:00,35994,35994,2022-12-27,Paid
3110,1129,2022-12-11T00:00:00,33684,33684,2022-12-11,Paid
3111,1489,2022-12-01T00:00:00,552020,552020,2022-12-01,Paid
3112,878,2022-12-22T00:00:00,153657,0,,Due
3113,622,2022-12-20T00:00:00,10919,10919,2022-12-20,Paid
3114,1101,2022-12-18T00:00:00,34519,34519,2022-12-18,Paid
3115,150,2022-12-15T00:00:00,113198,113198,2022-12-15,Paid
3116,783,2022-12-06T00:00:00,37701,37701,2022-12-06,Paid
